word	nodeType	unit
community	NOUN	hack11a
message	NOUN	hack11a
hacker	NOUN	hack11a
country	NOUN	hack11a
deal	NOUN	hack11a
sentencing	NOUN	hack11a
memorandum	NOUN	hack11a
thing	NOUN	hack11a
hacker	NOUN	hack11a
fact	NOUN	hack11a
crime	NOUN	hack11a
speculation	NOUN	hack11a
thing	NOUN	hack11a
fact	NOUN	hack11a
prosecution	NOUN	hack11a
argument	NOUN	hack11a
day	NOUN	hack11a
prison	NOUN	hack11a
month	NOUN	hack11a
offender	NOUN	hack11a
month	NOUN	hack11a
fine	NOUN	hack11a
restitution	NOUN	hack11a
defendant	NOUN	hack11a
worth	NOUN	hack11a
computer	NOUN	hack11a
access	NOUN	hack11a
worth	NOUN	hack11a
computer	NOUN	hack11a
password	NOUN	hack11a
address	NOUN	hack11a
claim	NOUN	hack11a
value	NOUN	hack11a
computer	NOUN	hack11a
password	NOUN	hack11a
address	NOUN	hack11a
face	NOUN	hack11a
value	NOUN	hack11a
court	NOUN	hack11a
nature	NOUN	hack11a
sum	NOUN	hack11a
aspect	NOUN	hack11a
sentence	NOUN	hack11a
computer	NOUN	hack11a
work	NOUN	hack11a
supervision	NOUN	hack11a
hacker	NOUN	hack11a
home	NOUN	hack11a
computer	NOUN	hack11a
modem	NOUN	hack11a
sense	NOUN	hack11a
hacker	NOUN	hack11a
computer	NOUN	hack11a
addict	NOUN	hack11a
amicus	NOUN	hack11a
brief	NOUN	hack11a
case	NOUN	hack11a
punishment	NOUN	hack11a
right	NOUN	hack11a
association	NOUN	hack11a
expression	NOUN	hack11a
medium	NOUN	hack11a
hacker	NOUN	hack11a
prison	NOUN	hack11a
year	NOUN	hack11a
effort	NOUN	hack11a
crime	NOUN	hack11a
transfer	NOUN	hack11a
password	NOUN	hack11a
trapper	NOUN	hack11a
figure	NOUN	hack11a
skepticism	NOUN	hack11a
program	NOUN	hack11a
jailing	NOUN	hack11a
sense	NOUN	hack11a
embarrassment	NOUN	hack11a
defeat	NOUN	hack11a
contrary	NOUN	hack11a
libertarian	NOUN	hack11a
gathering	NOUN	hack11a
strength	NOUN	hack11a
supporter	NOUN	hack11a
sponsor	NOUN	hack11a
trial	NOUN	hack11a
defense	NOUN	hack11a
hacker	NOUN	hack11a
power	NOUN	hack11a
freedom	NOUN	hack11a
keyboard	NOUN	hack11a
year	NOUN	hack11a
experiment	NOUN	hack11a
today	NOUN	hack11a
tomorrow	NOUN	hack11a
telecommunication	NOUN	hack11a
computer	NOUN	hack11a
technology	NOUN	hack11a
century	NOUN	hack11a
future	NOUN	hack11a
hope	NOUN	hack11a
nation	NOUN	hack11a
statement	NOUN	hack11a
fact	NOUN	hack11a
crackdown	NOUN	hack11a
raider	NOUN	hack11a
contrary	NOUN	hack11a
action	NOUN	hack11a
tactic	NOUN	hack11a
search	NOUN	hack11a
warrant	NOUN	hack11a
investigation	NOUN	hack11a
burst	NOUN	hack11a
publicity	NOUN	hack11a
propaganda	NOUN	hack11a
war	NOUN	hack11a
bluster	NOUN	hack11a
people	NOUN	hack11a
bandwagon	NOUN	hack11a
background	NOUN	hack11a
fact	NOUN	hack11a
cop	NOUN	hack11a
fact	NOUN	hack11a
fact	NOUN	hack11a
cop	NOUN	hack11a
job	NOUN	hack11a
end	NOUN	hack11a
employment	NOUN	hack11a
crackdown	NOUN	hack11a
agent	NOUN	hack11a
disarray	NOUN	hack11a
libertarian	NOUN	hack11a
roll	NOUN	hack11a
People	NOUN	hack11a
cause	NOUN	hack11a
ally	NOUN	hack11a
individual	NOUN	hack11a
editor	NOUN	hack11a
student	NOUN	hack11a
newspaper	NOUN	hack11a
computer	NOUN	hack11a
salesman	NOUN	hack11a
programmer	NOUN	hack11a
law	NOUN	hack11a
school	NOUN	hack11a
law	NOUN	hack11a
degree	NOUN	hack11a
bulletin	NOUN	hack11a
board	NOUN	hack11a
maven	NOUN	hack11a
board	NOUN	hack11a
community	NOUN	hack11a
handle	NOUN	hack11a
science	NOUN	hack11a
fiction	NOUN	hack11a
story	NOUN	hack11a
science	NOUN	hack11a
fiction	NOUN	hack11a
age	NOUN	hack11a
interest	NOUN	hack11a
year	NOUN	hack11a
novel	NOUN	hack11a
difference	NOUN	hack11a
advisor	NOUN	hack11a
effort	NOUN	hack11a
word	NOUN	hack11a
processor	NOUN	hack11a
expert	NOUN	hack11a
help	NOUN	hack11a
character	NOUN	hack11a
novel	NOUN	hack11a
honor	NOUN	hack11a
handle	NOUN	hack11a
erudition	NOUN	hack11a
mastery	NOUN	hack11a
trivium	NOUN	hack11a
point	NOUN	hack11a
stupor	NOUN	hack11a
curiosity	NOUN	hack11a
desire	NOUN	hack11a
drive	NOUN	hack11a
life	NOUN	hack11a
society	NOUN	hack11a
person	NOUN	hack11a
flypaper	NOUN	hack11a
polymath	NOUN	hack11a
idea	NOUN	hack11a
bulletin	NOUN	hack11a
board	NOUN	hack11a
post	NOUN	hack11a
board	NOUN	hack11a
celebrity	NOUN	hack11a
man	NOUN	hack11a
exposure	NOUN	hack11a
case	NOUN	hack11a
seizure	NOUN	hack11a
press	NOUN	hack11a
coverage	NOUN	hack11a
raid	NOUN	hack11a
page	NOUN	hack11a
splash	NOUN	hack11a
page	NOUN	hack11a
warrant	NOUN	hack11a
obscurity	NOUN	hack11a
crime	NOUN	hack11a
trial	NOUN	hack11a
computer	NOUN	hack11a
investigation	NOUN	hack11a
attention	NOUN	hack11a
extent	NOUN	hack11a
plight	NOUN	hack11a
blank	NOUN	hack11a
one	NOUN	hack11a
position	NOUN	hack11a
grip	NOUN	hack11a
issue	NOUN	hack11a
case	NOUN	hack11a
world	NOUN	hack11a
board	NOUN	hack11a
enthusiast	NOUN	hack11a
science	NOUN	hack11a
fiction	NOUN	hack11a
journalist	NOUN	hack11a
computer	NOUN	hack11a
salesman	NOUN	hack11a
lawyer	NOUN	hack11a
coincidence	NOUN	hack11a
year	NOUN	hack11a
law	NOUN	hack11a
school	NOUN	hack11a
prosecution	NOUN	hack11a
procedure	NOUN	hack11a
press	NOUN	hack11a
packet	NOUN	hack11a
issue	NOUN	hack11a
contact	NOUN	hack11a
reporter	NOUN	hack11a
scene	NOUN	hack11a
effort	NOUN	hack11a
point	NOUN	hack11a
board	NOUN	hack11a
debate	NOUN	hack11a
story	NOUN	hack11a
liberty	NOUN	hack11a
internet	NOUN	hack11a
party	NOUN	hack11a
guy	NOUN	hack11a
midst	NOUN	hack11a
murk	NOUN	hack11a
confusion	NOUN	hack11a
element	NOUN	hack11a
existence	NOUN	hack11a
facet	NOUN	hack11a
cube	NOUN	hack11a
time	NOUN	hack11a
time	NOUN	hack11a
staff	NOUN	hack11a
attorney	NOUN	hack11a
choice	NOUN	hack11a
bar	NOUN	hack11a
exam	NOUN	hack11a
time	NOUN	hack11a
computer	NOUN	hack11a
libertarian	NOUN	hack11a
nation	NOUN	hack11a
behalf	NOUN	hack11a
address	NOUN	hack11a
issue	NOUN	hack11a
crowd	NOUN	hack11a
academic	NOUN	hack11a
industrialist	NOUN	hack11a
science	NOUN	hack11a
fiction	NOUN	hack11a
fan	NOUN	hack11a
cop	NOUN	hack11a
counsel	NOUN	hack11a
participant	NOUN	hack11a
controversy	NOUN	hack11a
denning	NOUN	hack11a
investigator	NOUN	hack11a
computer	NOUN	hack11a
debate	NOUN	hack11a
set	NOUN	hack11a
motive	NOUN	hack11a
cryptographer	NOUN	hack11a
computer	NOUN	hack11a
security	NOUN	hack11a
expert	NOUN	hack11a
interest	NOUN	hack11a
hacker	NOUN	hack11a
mathematic	NOUN	hack11a
ph.d.	NOUN	hack11a
computer	NOUN	hack11a
science	NOUN	hack11a
think	NOUN	hack11a
tank	NOUN	hack11a
home	NOUN	hack11a
computer	NOUN	hack11a
security	NOUN	hack11a
maven	NOUN	hack11a
text	NOUN	hack11a
husband	NOUN	hack11a
computer	NOUN	hack11a
security	NOUN	hack11a
expert	NOUN	hack11a
computer	NOUN	hack11a
attack	NOUN	hack11a
virus	NOUN	hack11a
denning	NOUN	hack11a
interest	NOUN	hack11a
computer	NOUN	hack11a
hacker	NOUN	hack11a
danger	NOUN	hack11a
society	NOUN	hack11a
fact	NOUN	hack11a
subculture	NOUN	hack11a
rule	NOUN	hack11a
rule	NOUN	hack11a
fact	NOUN	hack11a
rule	NOUN	hack11a
money	NOUN	hack11a
report	NOUN	hack11a
research	NOUN	hack11a
deal	NOUN	hack11a
computer	NOUN	hack11a
professional	NOUN	hack11a
sort	NOUN	hack11a
people	NOUN	hack11a
eye	NOUN	hack11a
cyberspace	NOUN	hack11a
rhapsody	NOUN	hack11a
hacker	NOUN	hack11a
underground	NOUN	hack11a
mind	NOUN	hack11a
experience	NOUN	hack11a
personage	NOUN	hack11a
hacker	NOUN	hack11a
mom	NOUN	hack11a
aunt	NOUN	hack11a
system	NOUN	hack11a
programmer	NOUN	hack11a
expertise	NOUN	hack11a
computer	NOUN	hack11a
architecture	NOUN	hack11a
security	NOUN	hack11a
information	NOUN	hack11a
flow	NOUN	hack11a
friend	NOUN	hack11a
example	NOUN	hack11a
person	NOUN	hack11a
rank	NOUN	hack11a
computer	NOUN	hack11a
science	NOUN	hack11a
elite	NOUN	hack11a
year	NOUN	hack11a
phone	NOUN	hack11a
phreak	NOUN	hack11a
implication	NOUN	hack11a
behavior	NOUN	hack11a
lady	NOUN	hack11a
hacker	NOUN	hack11a
anarchy	NOUN	hack11a
file	NOUN	hack11a
stuff	NOUN	hack11a
whiff	NOUN	hack11a
brimstone	NOUN	hack11a
hacker	NOUN	hack11a
fact	NOUN	hack11a
issue	NOUN	hack11a
denning	NOUN	hack11a
conviction	NOUN	hack11a
information	NOUN	hack11a
database	NOUN	hack11a
government	NOUN	hack11a
corporation	NOUN	hack11a
threat	NOUN	hack11a
right	NOUN	hack11a
privacy	NOUN	hack11a
individual	NOUN	hack11a
article	NOUN	hack11a
vandalism	NOUN	hack11a
clique	NOUN	hack11a
psychotic	NOUN	hack11a
hacking	NOUN	hack11a
menace	NOUN	hack11a
existence	NOUN	hack11a
ringleader	NOUN	hack11a
struggle	NOUN	hack11a
knowledge	NOUN	hack11a
power	NOUN	hack11a
age	NOUN	hack11a
information	NOUN	hack11a
denning	NOUN	hack11a
attitude	NOUN	hack11a
hacker	NOUN	hack11a
management	NOUN	hack11a
theorist	NOUN	hack11a
business	NOUN	hack11a
community	NOUN	hack11a
people	NOUN	hack11a
book	NOUN	hack11a
reality	NOUN	hack11a
control	NOUN	hack11a
information	NOUN	hack11a
government	NOUN	hack11a
information	NOUN	hack11a
money	NOUN	hack11a
fatherland	NOUN	hack11a
management	NOUN	hack11a
maven	NOUN	hack11a
corporation	NOUN	hack11a
attitude	NOUN	hack11a
bestseller	NOUN	hack11a
information	NOUN	hack11a
hoarding	NOUN	hack11a
power	NOUN	hack11a
staff	NOUN	hack11a
industry	NOUN	hack11a
service	NOUN	hack11a
manufacturing	NOUN	hack11a
millstone	NOUN	hack11a
aroung	NOUN	hack11a
neck	NOUN	hack11a
tomorrow	NOUN	hack11a
organization	NOUN	hack11a
membrane	NOUN	hack11a
underground	NOUN	hack11a
trial	NOUN	hack11a
defense	NOUN	hack11a
witness	NOUN	hack11a
scene	NOUN	hack11a
organizer	NOUN	hack11a
meeting	NOUN	hack11a
computer	NOUN	hack11a
libertarian	NOUN	hack11a
zealot	NOUN	hack11a
description	NOUN	hack11a
element	NOUN	hack11a
community	NOUN	hack11a
collusion	NOUN	hack11a
denning	NOUN	hack11a
figure	NOUN	hack11a
community	NOUN	hack11a
question	NOUN	hack11a
figure	NOUN	hack11a
people	NOUN	hack11a
title	NOUN	hack11a
position	NOUN	hack11a
experience	NOUN	hack11a
crime	NOUN	hack11a
law	NOUN	hack11a
arcanitie	NOUN	hack11a
computer	NOUN	hack11a
security	NOUN	hack11a
theory	NOUN	hack11a
role	NOUN	hack11a
ad	NOUN	hack11a
hocrat	NOUN	hack11a
reputation	NOUN	hack11a
fortune	NOUN	hack11a
line	NOUN	hack11a
advocate	NOUN	hack11a
cause	NOUN	hack11a
being	NOUN	hack11a
influence	NOUN	hack11a
question	NOUN	hack11a
liberty	NOUN	hack11a
cyberspace	NOUN	hack11a
bridge	NOUN	hack11a
voids	NOUN	hack11a
paradigm	NOUN	hack11a
metaphor	NOUN	hack11a
phone	NOUN	hack11a
call	NOUN	hack11a
business	NOUN	hack11a
card	NOUN	hack11a
effect	NOUN	hack11a
action	NOUN	hack11a
hacker	NOUN	hack11a
question	NOUN	hack11a
friend	NOUN	hack11a
situation	NOUN	hack11a
status	NOUN	hack11a
quo	NOUN	hack11a
fact	NOUN	hack11a
strategy	NOUN	hack11a
beginning	NOUN	hack11a
bureaucracy	NOUN	hack11a
spiderweb	NOUN	hack11a
contact	NOUN	hack11a
year	NOUN	hack11a
reason	NOUN	hack11a
satisfaction	NOUN	hack11a
internet	NOUN	hack11a
node	NOUN	hack11a
archive	NOUN	hack11a
document	NOUN	hack11a
right	NOUN	hack11a
privacy	NOUN	hack11a
issue	NOUN	hack11a
freedom	NOUN	hack11a
_	NOUN	hack11a
journal	NOUN	hack11a
newsletter	NOUN	hack11a
subscriber	NOUN	hack11a
headquarters	NOUN	hack11a
time	NOUN	hack11a
staff	NOUN	hack11a
membership	NOUN	hack11a
organization	NOUN	hack11a
grass	NOUN	hack11a
root	NOUN	hack11a
support	NOUN	hack11a
support	NOUN	hack11a
right	NOUN	hack11a
lawyer	NOUN	hack11a
work	NOUN	hack11a
defense	NOUN	hack11a
state	NOUN	hack11a
legislation	NOUN	hack11a
computer	NOUN	hack11a
networking	NOUN	hack11a
expert	NOUN	hack11a
witness	NOUN	hack11a
meeting	NOUN	hack11a
computer	NOUN	hack11a
press	NOUN	hack11a
offensive	NOUN	hack11a
word	NOUN	hack11a
_	NOUN	hack11a
climate	NOUN	hack11a
opinion	NOUN	hack11a
computer	NOUN	hack11a
networking	NOUN	hack11a
slide	NOUN	hack11a
hacker	NOUN	hack11a
hysteria	NOUN	hack11a
nation	NOUN	hack11a
prison	NOUN	hack11a
lawsuit	NOUN	hack11a
name	NOUN	hack11a
user	NOUN	hack11a
bulletin	NOUN	hack11a
board	NOUN	hack11a
system	NOUN	hack11a
defendant	NOUN	hack11a
case	NOUN	hack11a
procedure	NOUN	hack11a
court	NOUN	hack11a
writing	NOUN	hack11a
action	NOUN	hack11a
damage	NOUN	hack11a
violation	NOUN	hack11a
amendment	NOUN	hack11a
et	NOUN	hack11a
seq	NOUN	hack11a
et	NOUN	hack11a
seq	NOUN	hack11a
et	NOUN	hack11a
credibility	NOUN	hack11a
tooth	NOUN	hack11a
fall	NOUN	hack11a
interview	NOUN	hack11a
book	NOUN	hack11a
city	NOUN	hack11a
center	NOUN	hack11a
republic	NOUN	hack11a
city	NOUN	hack11a
standard	NOUN	hack11a
place	NOUN	hack11a
skyscraper	NOUN	hack11a
century	NOUN	hack11a
graveyard	NOUN	hack11a
tech	NOUN	hack11a
start	NOUN	hack11a
company	NOUN	hack11a
co	NOUN	hack11a
-	NOUN	hack11a
hand	NOUN	hack11a
grace	NOUN	hack11a
clash	NOUN	hack11a
environ	NOUN	hack11a
today	NOUN	hack11a
spire	NOUN	hack11a
city	NOUN	hack11a
willingness	NOUN	hack11a
revolutionary	NOUN	hack11a
arm	NOUN	hack11a
fire	NOUN	hack11a
oppressor	NOUN	hack11a
legacy	NOUN	hack11a
century	NOUN	hack11a
center	NOUN	hack11a
symbolism	NOUN	hack11a
image	NOUN	hack11a
opinion	NOUN	hack11a
flag	NOUN	hack11a
patriot	NOUN	hack11a
spire	NOUN	hack11a
spray	NOUN	hack11a
bottom	NOUN	hack11a
brit	NOUN	hack11a
edifice	NOUN	hack11a
glass	NOUN	hack11a
diorama	NOUN	hack11a
thousand	NOUN	hack11a
toy	NOUN	hack11a
soldier	NOUN	hack11a
rebel	NOUN	hack11a
redcoat	NOUN	hack11a
fighting	NOUN	hack11a
riverside	NOUN	hack11a
trenchwork	NOUN	hack11a
plaque	NOUN	hack11a
movement	NOUN	hack11a
troop	NOUN	hack11a
shifting	NOUN	hack11a
strategy	NOUN	hack11a
center	NOUN	hack11a
toy	NOUN	hack11a
soldier	NOUN	hack11a
war	NOUN	hack11a
game	NOUN	hack11a
simulation	NOUN	hack11a
place	NOUN	hack11a
university	NOUN	hack11a
term	NOUN	hack11a
computer	NOUN	hack11a
hacker	NOUN	hack11a
struggle	NOUN	hack11a
city	NOUN	hack11a
stronghold	NOUN	hack11a
longhair	NOUN	hack11a
liberalism	NOUN	hack11a
knuckle	NOUN	hack11a
pragmatism	NOUN	hack11a
struggle	NOUN	hack11a
headquarters	NOUN	hack11a
suburb	NOUN	hack11a
sidewalk	NOUN	hack11a
brick	NOUN	hack11a
asphalt	NOUN	hack11a
street	NOUN	hack11a
sign	NOUN	hack11a
parking	NOUN	hack11a
emergency	NOUN	hack11a
area	NOUN	hack11a
manufacturing	NOUN	hack11a
industry	NOUN	hack11a
catecorner	NOUN	hack11a
building	NOUN	hack11a
story	NOUN	hack11a
brick	NOUN	hack11a
window	NOUN	hack11a
feature	NOUN	hack11a
top	NOUN	hack11a
stone	NOUN	hack11a
sill	NOUN	hack11a
glass	NOUN	hack11a
window	NOUN	hack11a
entrance	NOUN	hack11a
bear	NOUN	hack11a
sheet	NOUN	hack11a
laser	NOUN	hack11a
paper	NOUN	hack11a
glass	NOUN	hack11a
software	NOUN	hack11a
company	NOUN	hack11a
groupware	NOUN	hack11a
computer	NOUN	hack11a
interaction	NOUN	hack11a
office	NOUN	hack11a
worker	NOUN	hack11a
computer	NOUN	hack11a
software	NOUN	hack11a
product	NOUN	hack11a
date	NOUN	hack11a
maker	NOUN	hack11a
instant	NOUN	hack11a
update	NOUN	hack11a
holding	NOUN	hack11a
company	NOUN	hack11a
entity	NOUN	hack11a
investment	NOUN	hack11a
hardware	NOUN	hack11a
software	NOUN	hack11a
corporation	NOUN	hack11a
action	NOUN	hack11a
group	NOUN	hack11a
sort	NOUN	hack11a
bike	NOUN	hack11a
handrail	NOUN	hack11a
flight	NOUN	hack11a
stair	NOUN	hack11a
wall	NOUN	hack11a
glass	NOUN	hack11a
brick	NOUN	hack11a
anteroom	NOUN	hack11a
office	NOUN	hack11a
brick	NOUN	hack11a
alarm	NOUN	hack11a
system	NOUN	hack11a
wall	NOUN	hack11a
number	NOUN	hack11a
cross	NOUN	hack11a
thermostat	NOUN	hack11a
cd	NOUN	hack11a
player	NOUN	hack11a
wall	NOUN	hack11a
box	NOUN	hack11a
box	NOUN	hack11a
issue	NOUN	hack11a
play	NOUN	hack11a
coverage	NOUN	hack11a
technique	NOUN	hack11a
issue	NOUN	hack11a
article	NOUN	hack11a
box	NOUN	hack11a
der	NOUN	hack11a
magazine	NOUN	hack11a
member	NOUN	hack11a
headquarters	NOUN	hack11a
rent	NOUN	hack11a
place	NOUN	hack11a
size	NOUN	hack11a
gaming	NOUN	hack11a
company	NOUN	hack11a
cry	NOUN	hack11a
steel-	NOUN	hack11a
railway	NOUN	hack11a
shipping	NOUN	hack11a
barn	NOUN	hack11a
course	NOUN	hack11a
software	NOUN	hack11a
giant	NOUN	hack11a
70	NOUN	hack11a
software	NOUN	hack11a
program	NOUN	hack11a
company	NOUN	hack11a
product	NOUN	hack11a
distinction	NOUN	hack11a
underground	NOUN	hack11a
piece	NOUN	hack11a
application	NOUN	hack11a
software	NOUN	hack11a
world	NOUN	hack11a
history	NOUN	hack11a
kapor	NOUN	hack11a
office	NOUN	hack11a
hall	NOUN	hack11a
name	NOUN	hack11a
por	NOUN	hack11a
forty	NOUN	hack11a
father	NOUN	hack11a
face	NOUN	hack11a
forehead	NOUN	hack11a
nose	NOUN	hack11a
mop	NOUN	hack11a
hair	NOUN	hack11a
eye	NOUN	hack11a
tie	NOUN	hack11a
shirt	NOUN	hack11a
print	NOUN	hack11a
garish	NOUN	hack11a
bit	NOUN	hack11a
whiff	NOUN	hack11a
hacker	NOUN	hack11a
brimstone	NOUN	hack11a
riding	NOUN	hack11a
hell	NOUN	hack11a
leather	NOUN	hack11a
guitar	NOUN	hack11a
charisma	NOUN	hack11a
colleague	NOUN	hack11a
guy	NOUN	hack11a
air	NOUN	hack11a
city	NOUN	hack11a
dude	NOUN	hack11a
bowler	NOUN	hack11a
hat	NOUN	hack11a
poker	NOUN	hack11a
shark	NOUN	hack11a
odd	NOUN	hack11a
straight	NOUN	hack11a
computer	NOUN	hack11a
community	NOUN	hack11a
colleague	NOUN	hack11a
sluggishness	NOUN	hack11a
man	NOUN	hack11a
gesture	NOUN	hack11a
accent	NOUN	hack11a
tang	NOUN	hack11a
youth	NOUN	hack11a
philanthropic	NOUN	hack11a
work	NOUN	hack11a
supporter	NOUN	hack11a
interest	NOUN	hack11a
history	NOUN	hack11a
industry	NOUN	hack11a
curio	NOUN	hack11a
byte	NOUN	hack11a
office	NOUN	hack11a
door	NOUN	hack11a
bit	NOUN	hack11a
wreck	NOUN	hack11a
computer	NOUN	hack11a
age	NOUN	hack11a
rack	NOUN	hack11a
size	NOUN	hack11a
toaster	NOUN	hack11a
oven	NOUN	hack11a
slot	NOUN	hack11a
hand	NOUN	hack11a
breadboarding	NOUN	hack11a
vacuum	NOUN	hack11a
tube	NOUN	hack11a
table	NOUN	hack11a
foot	NOUN	hack11a
state	NOUN	hack11a
the-	NOUN	hack11a
art	NOUN	hack11a
computation	NOUN	hack11a
1940	NOUN	hack11a
toaster	NOUN	hack11a
part	NOUN	hack11a
book	NOUN	hack11a
coiling	NOUN	hack11a
scaly	NOUN	hack11a
dragon	NOUN	hack11a
techno	NOUN	hack11a
punk	NOUN	hack11a
artist	NOUN	hack11a
transistor	NOUN	hack11a
capacitor	NOUN	hack11a
plastic	NOUN	hack11a
wiring	NOUN	hack11a
office	NOUN	hack11a
mouse	NOUN	hack11a
housekeeping	NOUN	hack11a
screen	NOUN	hack11a
window	NOUN	hack11a
person	NOUN	hack11a
trouble	NOUN	hack11a
coffee	NOUN	hack11a
cup	NOUN	hack11a
elbow	NOUN	hack11a
memento	NOUN	hack11a
trip	NOUN	hack11a
photo	NOUN	hack11a
legend	NOUN	hack11a
venture	NOUN	hack11a
luminary	NOUN	hack11a
acquaintance	NOUN	hack11a
windblown	NOUN	hack11a
dude	NOUN	hack11a
leather	NOUN	hack11a
jacket	NOUN	hack11a
boot	NOUN	hack11a
denim	NOUN	hack11a
travel	NOUN	hack11a
bag	NOUN	hack11a
airport	NOUN	hack11a
tarmac	NOUN	hack11a
time	NOUN	hack11a
life	NOUN	hack11a
mood	NOUN	hack11a
bit	NOUN	hack11a
youth	NOUN	hack11a
school	NOUN	hack11a
day	NOUN	hack11a
math	NOUN	hack11a
nerd	NOUN	hack11a
school	NOUN	hack11a
science	NOUN	hack11a
honor	NOUN	hack11a
experience	NOUN	hack11a
programming	NOUN	hack11a
computer	NOUN	hack11a
college	NOUN	hack11a
drug	NOUN	hack11a
sex	NOUN	hack11a
rock	NOUN	hack11a
roll	NOUN	hack11a
brain	NOUN	hack11a
college	NOUN	hack11a
rock	NOUN	hack11a
dj	NOUN	hack11a
couple	NOUN	hack11a
year	NOUN	hack11a
rock	NOUN	hack11a
roll	NOUN	hack11a
day	NOUN	hack11a
radio	NOUN	hack11a
work	NOUN	hack11a
head	NOUN	hack11a
dj	NOUN	hack11a
day	NOUN	hack11a
job	NOUN	hack11a
programming	NOUN	hack11a
mainframe	NOUN	hack11a
teacher	NOUN	hack11a
meditation	NOUN	hack11a
flirtation	NOUN	hack11a
mysticism	NOUN	hack11a
world	NOUN	hack11a
movement	NOUN	hack11a
hotel	NOUN	hack11a
group	NOUN	hack11a
transcendant	NOUN	hack11a
shot	NOUN	hack11a
nuttiness	NOUN	hack11a
organization	NOUN	hack11a
people	NOUN	hack11a
floor	NOUN	hack11a
voice	NOUN	hack11a
octave	NOUN	hack11a
degree	NOUN	hack11a
psychology	NOUN	hack11a
while	NOUN	hack11a
hospital	NOUN	hack11a
rep	NOUN	hack11a
kid	NOUN	hack11a
lot	NOUN	hack11a
potential	NOUN	hack11a
computer	NOUN	hack11a
stereo	NOUN	hack11a
cash	NOUN	hack11a
sale	NOUN	hack11a
tax	NOUN	hack11a
day	NOUN	hack11a
computer	NOUN	hack11a
store	NOUN	hack11a
guy	NOUN	hack11a
man	NOUN	hack11a
forty	NOUN	hack11a
guy	NOUN	hack11a
conversation	NOUN	hack11a
salesman	NOUN	hack11a
computer	NOUN	hack11a
year	NOUN	hack11a
programming	NOUN	hack11a
consultant	NOUN	hack11a
nerve	NOUN	hack11a
client	NOUN	hack11a
computer	NOUN	hack11a
consultant	NOUN	hack11a
day	NOUN	hack11a
vocation	NOUN	hack11a
client	NOUN	hack11a
consultant	NOUN	hack11a
service	NOUN	hack11a
user	NOUN	hack11a
group	NOUN	hack11a
friend	NOUN	hack11a
graduate	NOUN	hack11a
student	NOUN	hack11a
problem	NOUN	hack11a
thesis	NOUN	hack11a
form	NOUN	hack11a
statistic	NOUN	hack11a
queue	NOUN	hack11a
time	NOUN	hack11a
mainframe	NOUN	hack11a
point	NOUN	hack11a
mainframe	NOUN	hack11a
pc	NOUN	hack11a
business	NOUN	hack11a
year	NOUN	hack11a
problem	NOUN	hack11a
favor	NOUN	hack11a
program	NOUN	hack11a
job	NOUN	hack11a
blue	NOUN	hack11a
program	NOUN	hack11a
baggie	NOUN	hack11a
buck	NOUN	hack11a
pop	NOUN	hack11a
mail	NOUN	hack11a
order	NOUN	hack11a
cottage	NOUN	hack11a
industry	NOUN	hack11a
consultant	NOUN	hack11a
figure	NOUN	hack11a
business	NOUN	hack11a
school	NOUN	hack11a
month	NOUN	hack11a
tool	NOUN	hack11a
grasp	NOUN	hack11a
principle	NOUN	hack11a
accounting	NOUN	hack11a
word	NOUN	hack11a
inventor	NOUN	hack11a
computer	NOUN	hack11a
premier	NOUN	hack11a
business	NOUN	hack11a
program	NOUN	hack11a
interest	NOUN	hack11a
month	NOUN	hack11a
bookstore	NOUN	hack11a
group	NOUN	hack11a
error	NOUN	hack11a
management	NOUN	hack11a
ground	NOUN	hack11a
lot	NOUN	hack11a
VisiCalc	NOUN	hack11a
day	NOUN	hack11a
muse	NOUN	hack11a
kapor	NOUN	hack11a
grin	NOUN	hack11a
command	NOUN	hack11a
destiny	NOUN	hack11a
industry	NOUN	hack11a
software	NOUN	hack11a
